Course Allocation ID,Course Name,University Name,School Name,Enrollment Count,Term Name,End Status,Starting Stage,Next Stage After Start Stage,Date of Change,Admissions Drop Date
a0QPm000009xdfHMAQ,Course40,University9,School220,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-06,2024-11-06
a0QPm000009xhv0MAA,Course73,University15,School278,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-07,2024-11-07
a0QPm000009xkjBMAQ,Course9,University4,School220,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2025-01-02,2025-01-02
a0QPm000009xkXtMAI,Course35,University1,School220,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2025-01-02,2025-01-02
a0QPm000009xqgXMAQ,Course40,University9,School609,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-08-20,2024-08-20
a0QPm000009yoG8MAI,Course62,University1,School479,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-04,2024-12-04
a0QPm000009yScAMAU,Course62,University1,School47,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-07-25,2024-07-25
a0QPm00000A5zd2MAB,Course25,University25,School533,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-20,2024-11-20
a0QPm00000A7g4nMAB,Course16,University9,School395,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03
a0QPm00000A7LBjMAN,Course25,University25,School585,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-07,2024-11-07
a0QPm00000A7SQ3MAN,Course79,University9,School585,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-07,2024-11-07
a0QPm00000AAwTkMAL,Course27,University22,School101,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03
a0QPm00000ABXivMAH,Course45,University24,School354,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-05-15,2024-05-15
a0QPm00000AC8fCMAT,Course3,University19,School246,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-04-05,2024-04-05
a0QPm00000AC8nFMAT,Course23,University4,School246,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-04-05,2024-04-05
a0QPm00000AJFOzMAP,Course27,University22,School43,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03
a0QPm00000AvVULMA3,Course13,University9,School201,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-11,2024-12-11
a0QPm00000BSuAbMAL,Course27,University22,School333,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03
a0QPm00000C1p6RMAR,Course16,University9,School298,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03
a0QPm00000C9rm9MAB,Course80,University10,School326,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-05-06,2024-05-06
a0QPm00000CjLqzMAF,Course16,University9,School354,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-14,2024-06-14
a0QPm00000L6dAhMAJ,Course33,University15,School181,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-10,2024-12-10
a0QPm00000D9Ss1MAF,Course16,University9,School629,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-06-03,2024-06-03
a0QPm00000DktGXMAZ,Course3,University19,School282,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-13,2024-11-13
a0QPm00000IrVmTMAV,Course35,University1,School91,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-05,2024-11-05
a0QPm00000KSaTGMA1,Course33,University15,School556,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-10-21,2024-10-21
a0QPm00000LobGPMAZ,Course82,University14,School242,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-11,2024-12-11
a0QPm00000M8JLnMAN,Course82,University14,School403,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-12,2024-12-12
a0QPm00000MAlU2MAL,Course82,University14,School383,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-15,2024-11-15
a0QPm00000Mer5lMAB,Course9,University4,School40,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-10,2024-12-10
a0QPm00000MerddMAB,Course35,University1,School40,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-10,2024-12-10
a0QPm00000MUlQ7MAL,Course59,University7,School293,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-19,2024-11-19
a0QPm00000MUqZBMA1,Course59,University7,School293,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-11-19,2024-11-19
a0QPm00000MYUILMA5,Course13,University9,School362,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-20,2024-12-20
a0QPm00000NcTWvMAN,Course9,University4,School364,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-16,2024-12-16
a0QPm00000NVrjLMAT,Course51,University1,School451,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2024-12-09,2024-12-09
a0QPm00000ORG7iMAH,Course11,University2,School481,0,Spring 2025,Admissions Drop,Accepted,Admissions Drop,2025-01-14,2025-01-14
a0QDo000000AiPQMA0,Course25,University25,School545,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000BwwUMAS,Course25,University25,School547,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c208MAA,Course51,University1,School102,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c20DMAQ,Course41,University3,School521,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c23GMAQ,Course62,University1,School92,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c23TMAQ,Course62,University1,School270,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c27iMAA,Course82,University14,School521,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c28PMAQ,Course51,University1,School142,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c28qMAA,Course35,University1,School92,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c29iMAA,Course35,University1,School408,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c29nMAA,Course62,University1,School408,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c2N6MAI,Course13,University9,School312,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c2njMAA,Course35,University1,School626,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c2o7MAA,Course62,University1,School626,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c5jOMAQ,Course51,University1,School135,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c5kaMAA,Course35,University1,School206,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c5koMAA,Course51,University1,School205,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000CEt7MAG,Course25,University25,School298,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcL0MAK,Course62,University1,School363,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcL4MAK,Course51,University1,School363,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcLAMA0,Course51,University1,School366,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcLBMA0,Course9,University4,School574,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FlgPMAS,Course51,University1,School476,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FnT7MAK,Course35,University1,School513,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FWkPMAW,Course25,University25,School594,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GPWpMAO,Course13,University9,School494,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GPWRMA4,Course62,University1,School494,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GPXjMAO,Course51,University1,School234,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GWAaMAO,Course82,University14,School445,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GWBuMAO,Course31,University25,School539,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000004CpAOMA0,Course9,University4,School210,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QPm000004g1wfMAA,Course25,University25,School444,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QPm000004YOjxMAG,Course51,University1,School318,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QPm0000057QJ3MAM,Course36,University15,School461,0,Spring 2024,Admissions Drop,Accepted,Admissions Drop,2024-01-18,2024-01-18
a0QPm00000V2XnfMAF,Course34,University4,School649,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-05-13,2025-05-13
a0QPm00000V73KHMAZ,Course72,University20,School120,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-08-14,2025-08-14
a0QPm00000UkB2TMAV,Course72,University20,School362,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-03-24,2025-03-24
a0QPm00000XYIsOMAX,Course51,University1,School464,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-04-22,2025-04-22
a0QPm00000YDT2GMAX,Course11,University2,School562,0,Fall 2025,Admissions Drop,Accepted,Admissions Drop,2025-08-14,2025-08-14
a0QPm00000HL6n0MAD,Course10,University18,School179,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-23,2024-10-23
a0QPm000009lCTZMA2,Course25,University25,School158,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-04-26,2024-04-26
a0QPm000009roXlMAI,Course52,University3,School117,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28
a0QPm000009xdF5MAI,Course36,University15,School220,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28
a0QPm000009xfJiMAI,Course54,University7,School278,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14
a0QPm000009xhqAMAQ,Course51,University1,School278,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14
a0QPm000009xnZ1MAI,Course25,University25,School609,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-16,2024-08-16
a0QPm000009yTunMAE,Course52,University3,School47,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-07-25,2024-07-25
a0QPm000009z1oPMAQ,Course63,University1,School479,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28
a0QPm00000A5zzZMAR,Course42,University2,School533,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28
a0QPm00000A7Wv3MAF,Course35,University1,School585,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14
a0QPm00000A7X37MAF,Course42,University2,School585,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14
a0QPm00000AvU8UMAV,Course36,University15,School201,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28
a0QPm00000C9rkXMAR,Course75,University10,School326,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-05-06,2024-05-06
a0QPm00000CFuxSMAT,Course63,University1,School160,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-12-06,2024-12-06
a0QPm00000D9D50MAF,Course15,University9,School629,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28
a0QPm00000D9T1hMAF,Course10,University18,School629,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-10-28,2024-10-28
a0QPm00000Dsz8fMAB,Course9,University4,School358,0,Fall 2024,Admissions Drop,Accepted,Admissions Drop,2024-08-14,2024-08-14
a0QDo000000AEDgMAO,Course52,University3,School506,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000AEE5MAO,Course51,University1,School539,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000AEEoMAO,Course43,University24,School409,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000AgJOMA0,Course36,University15,School290,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000AiPLMA0,Course42,University2,School545,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000Am6XMAS,Course52,University3,School118,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000Am9lMAC,Course51,University1,School289,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000AR5qMAG,Course54,University7,School413,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000Au8BMAS,Course63,University1,School564,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000AyZDMA0,Course63,University1,School268,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000B4PvMAK,Course63,University1,School300,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000BlOHMA0,Course36,University15,School435,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000BpLDMA0,Course52,University3,School499,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-01-24,2024-01-24
a0QDo000000BwrgMAC,Course63,University1,School511,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000BwvlMAC,Course63,University1,School377,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000BwwPMAS,Course42,University2,School547,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c1pSMAQ,Course35,University1,School516,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c1zvMAA,Course43,University24,School521,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c22hMAA,Course9,University4,School548,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000c237MAA,Course63,University1,School92,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c23SMAQ,Course63,University1,School270,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c23VMAQ,Course35,University1,School431,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000c23zMAA,Course63,University1,School430,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000c245MAA,Course51,University1,School142,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c28OMAQ,Course63,University1,School142,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c294MAA,Course35,University1,School367,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000c295MAA,Course35,University1,School92,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c29dMAA,Course35,University1,School408,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c29eMAA,Course63,University1,School408,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c29JMAQ,Course35,University1,School368,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000c29kMAA,Course35,University1,School102,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c2ARMAY,Course35,University1,School548,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000000c5knMAA,Course63,University1,School205,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c5mMMAQ,Course13,University9,School213,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000CEsYMAW,Course13,University9,School298,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000CG4oMAG,Course24,University9,School633,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000001FcKgMAK,Course51,University1,School363,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcKlMAK,Course25,University25,School552,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcKzMAK,Course63,University1,School363,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcLEMA0,Course35,University1,School366,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcLJMA0,Course35,University1,School574,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FcLVMA0,Course43,University24,School609,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000001FlgcMAC,Course13,University9,School261,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000001FlggMAC,Course63,University1,School261,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000001FlhLMAS,Course63,University1,School476,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FnT6MAK,Course51,University1,School513,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001FWkjMAG,Course63,University1,School164,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-01-24,2024-01-24
a0QDo000001FWkLMAW,Course51,University1,School594,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GPWkMAO,Course42,University2,School494,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GPWQMA4,Course63,University1,School494,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GPY7MAO,Course35,University1,School234,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GWAfMAO,Course43,University24,School445,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000001GWBOMA4,Course35,University1,School647,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2023-11-30,2023-11-30
a0QDo000004CpA4MAK,Course13,University9,School210,0,Fall 2023,Admissions Drop,Accepted,Admissions Drop,2024-02-12,2024-02-12
a0QDo000000c1wbMAA,Course62,University1,School625,0,Spring 2024,Admissions Drop,Accepted,Archived,2023-09-22,2024-01-24
a0QPm000008osF7MAI,Course51,University1,School382,12,Spring 2024,Archived,Active,Archived,2024-06-20,
a0QPm000008XzPtMAK,Course51,University1,School176,5,Spring 2024,Archived,Active,Archived,2024-06-20,
a0QPm00000ARIfpMAH,Course10,University18,School547,12,Fall 2024,Dropped,Accepted,Dropped,2024-09-23,
a0QPm000004utlwMAA,Course42,University2,School95,4,Fall 2023,Dropped,Active,Dropped,2024-01-24,
